ExecutionTime
4/2/2023 10:39:16 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201406,"9,00","16.579,00","0,05"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201412,"12,00","19.261,00","0,06"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201506,"7,00","18.264,00","0,04"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201512,"6,00","13.934,00","0,04"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201606,"16,00","11.702,00","0,14"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201612,"12,00","13.906,00","0,09"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201706,"9,00","12.879,00","0,07"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201712,"16,00","14.696,00","0,11"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201806,"15,00","15.523,00","0,10"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201812,"21,00","15.494,00","0,14"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201906,"11,00","22.433,00","0,05"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,201912,"18,00","26.087,00","0,07"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,202006,"4,00","11.994,00","0,03"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,202012,"5,00","4.672,00","0,11"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,202106,"9,00","9.525,00","0,09"
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,20,20 - Cesar,00000,TOTAL,Total,100,Porcentaje,202112,"9,00","10.538,00","0,09"

