ExecutionTime
4/4/2023 9:23:23 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,201606,"1.412,00","2.330,00","60,60"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,201612,"1.299,00","2.400,00","54,13"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,201706,"1.994,00","2.823,00","70,63"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,201712,"1.897,00","2.853,00","66,49"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,201806,"4.552,00","8.969,00","50,75"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,201812,"4.128,00","9.168,00","45,03"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,201906,"5.849,00","9.867,00","59,28"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,201912,"4.974,00","10.009,00","49,70"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,202006,"4.115,00","10.050,00","40,95"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,88,"88 - Archipiélago de San Andrés, Providencia y Santa Catalina",00000,TOTAL,Total,100,Porcentaje,202012,"4.090,00","4.189,00","97,64"

