ExecutionTime
4/1/2023 9:46:47 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"476,00","62.103,00","7,66"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"693,00","75.662,00","9,16"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"1.323,00","118.359,00","11,18"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"1.599,00","132.025,00","12,11"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"1.578,00","145.260,00","10,86"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"1.578,00","138.112,00","11,43"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"971,00","91.177,00","10,65"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"1.553,00","134.708,00","11,53"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"996,00","103.662,00","9,61"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"1.014,00","107.185,00","9,46"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,05,05 - Antioquia,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"513,00","66.333,00","7,73"

