ExecutionTime
4/1/2023 9:42:17 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIA,1000,Tasa,2016,"98,00","37.550,00","2,61"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIA,1000,Tasa,2017,"256,00","67.727,00","3,78"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIA,1000,Tasa,2018,"112,00","71.506,00","1,57"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIA,1000,Tasa,2019,"100,00","77.088,00","1,30"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIA,1000,Tasa,2020,"340,00","109.050,00","3,12"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIA,1000,Tasa,2021,"1.070,00","200.244,00","5,34"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIN,1000,Tasa,2016,"58,00","11.211,00","5,17"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIN,1000,Tasa,2017,"89,00","27.417,00","3,25"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIN,1000,Tasa,2018,"33,00","27.790,00","1,19"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIN,1000,Tasa,2019,"128,00","26.285,00","4,87"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIN,1000,Tasa,2020,"89,00","21.942,00","4,06"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIN,1000,Tasa,2021,"104,00","26.534,00","3,92"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIP,1000,Tasa,2016,"25,00","5.373,00","4,65"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIP,1000,Tasa,2017,"37,00","10.413,00","3,55"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIP,1000,Tasa,2018,"67,00","11.202,00","5,98"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIP,1000,Tasa,2019,"44,00","11.878,00","3,70"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIP,1000,Tasa,2020,"45,00","9.015,00","4,99"
Tasa de Incidencia de Infección del Torrente Sanguíneo Asociada a Catéter (ITS- AC),05,05 - Antioquia,00000,TOTAL,Total,UCIP,1000,Tasa,2021,"33,00","10.305,00","3,20"

