ExecutionTime
4/6/2023 10:11:28 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20170630,"289.053,00","39.997,00","7,23"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20171231,"215.447,00","19.275,00","11,18"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20180630,"228.950,00","30.446,00","7,52"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20181231,"437.331,00","35.870,00","12,19"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20190630,"292.256,00","36.349,00","8,04"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20191231,"352.205,00","38.715,00","9,10"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20200331,"132.970,00","11.290,00","11,78"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20200630,"166.893,00","18.313,00","9,11"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20200930,"143.009,00","15.861,00","9,02"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20201231,"187.348,00","15.316,00","12,23"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20210331,"194.850,00","18.852,00","10,34"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20210630,"192.985,00","20.629,00","9,36"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20210930,"230.267,00","23.461,00","9,81"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20211231,"264.585,00","23.740,00","11,15"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20220331,"299.226,00","26.406,00","11,33"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20220630,"412.310,00","29.085,00","14,18"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20220930,"163.161,00","18.330,00","8,90"
Tiempo promedio de espera para la toma de Ecografía,63,63 - Quindio,00000,TOTAL,Total,1,Días,20221231,"425.691,00","28.662,00","14,85"

