ExecutionTime
4/1/2023 10:17:33 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"43,00","1.437,00","2,99"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"23,00","2.053,00","1,12"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"24,00","3.302,00","0,73"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"20,00","6.892,00","0,29"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"13,00","5.405,00","0,24"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"14,00","5.343,00","0,26"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"11,00","2.650,00","0,42"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"5,00","4.092,00","0,12"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"2,00","1.045,00","0,19"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"5,00","2.417,00","0,21"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"3,00","606,00","0,50"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"7,00","1.799,00","0,39"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"7,00","1.301,00","0,54"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"7,00","812,00","0,86"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"7,00","596,00","1,17"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"9,00","2.182,00","0,41"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"6,00","3.744,00","0,16"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"2,00","2.365,00","0,08"

