ExecutionTime
4/1/2023 10:16:22 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,201706,"4,00","7.591,00","0,53"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,201712,"3,00","7.283,00","0,41"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,201806,"3,00","11.923,00","0,25"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,201812,"3,00","6.355,00","0,47"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,201906,"6,00","7.223,00","0,83"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,201912,"11,00","6.474,00","1,70"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202003,"2,00","3.532,00","0,57"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202006,"8,00","4.498,00","1,78"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202009,"2,00","1.986,00","1,01"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202012,"3,00","3.247,00","0,92"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202103,"4,00","784,00","5,10"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202106,"2,00","2.103,00","0,95"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202109,"3,00","2.173,00","1,38"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202112,"4,00","1.808,00","2,21"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202203,"1,00","825,00","1,21"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202206,"5,00","2.394,00","2,09"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202209,"3,00","4.725,00","0,63"
Tasa de caída de pacientes en el servicio de urgencias,81,Arauca,00000,TOTAL,Total,N/A,1000,Tasa,202212,"6,00","2.521,00","2,38"

