ExecutionTime
4/1/2023 10:17:52 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"40,00","7.591,00","0,53"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"15,00","7.283,00","0,21"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"31,00","3.865,00","0,80"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"25,00","6.168,00","0,41"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"16,00","7.860,00","0,20"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"10,00","6.474,00","0,15"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"5,00","3.532,00","0,14"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"10,00","4.498,00","0,22"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"8,00","1.986,00","0,40"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"13,00","3.247,00","0,40"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"0,00","784,00","0,00"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"2,00","2.103,00","0,10"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"2,00","2.173,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"13,00","1.808,00","0,72"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"3,00","825,00","0,36"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"6,00","2.394,00","0,25"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"4,00","4.246,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,81,Arauca,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"6,00","2.521,00","0,24"

