ExecutionTime
4/1/2023 10:18:26 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201706,"3,00","4.117,00","0,73"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201712,"4,00","6.457,00","0,62"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201806,"8,00","11.344,00","0,71"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201812,"10,00","22.593,00","0,44"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201906,"9,00","19.729,00","0,46"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201912,"9,00","19.746,00","0,46"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202003,"1,00","12.638,00","0,08"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202006,"2,00","14.310,00","0,14"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202009,"0,00","3.247,00","0,00"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202012,"6,00","9.554,00","0,63"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202103,"4,00","1.853,00","2,16"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202106,"3,00","5.759,00","0,52"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202109,"5,00","4.624,00","1,08"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202112,"11,00","2.677,00","4,11"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202203,"1,00","1.008,00","0,99"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202206,"3,00","9.819,00","0,31"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202209,"2,00","14.505,00","0,14"
Tasa de úlceras por presión.,81,Arauca,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202212,"7,00","9.827,00","0,71"

