ExecutionTime
4/7/2023 6:39:21 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20170630,"0,00","5.151,00","0,00"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20171231,"23.000,00","695,00","33,09"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20180630,"47.517,00","916,00","51,87"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20181231,"478.892,00","2.610,00","183,48"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20190630,"31.257,00","405,00","77,18"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20200630,"188.233,00","5.343,00","35,23"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20201231,"71.535,00","4.145,00","17,26"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20210630,"264.809,00","5.092,00","52,00"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20210930,"114.451,00","2.724,00","42,02"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20211231,"28.544,00","1.068,00","26,73"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20220331,"95.200,00","2.399,00","39,68"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20220930,"96.686,00","2.839,00","34,06"
Tiempo promedio de espera para la atención del paciente clasificado como Triage 2 en el servicio de urgencias,99,99 - Vichada,00000,TOTAL,Total,1,Minutos,20221231,"186.078,00","2.593,00","71,76"

