ExecutionTime
4/1/2023 11:29:11 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"64,00","36.669,00","0,17"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"41,00","40.008,00","0,10"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"44,00","34.651,00","0,13"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"35,00","43.534,00","0,08"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"35,00","47.728,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"30,00","24.389,00","0,12"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"27,00","17.472,00","0,15"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"22,00","10.427,00","0,21"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"14,00","9.818,00","0,14"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"6,00","11.440,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"19,00","9.055,00","0,21"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"13,00","8.673,00","0,15"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"8,00","15.675,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"13,00","12.185,00","0,11"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"11,00","4.833,00","0,23"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"363,00","6.498,00","5,59"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"41,00","11.040,00","0,37"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,17,Caldas,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"11,00","8.274,00","0,13"

