ExecutionTime
4/1/2023 11:20:48 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIA,1000,Tasa,2016,"39,00","10.453,00","3,73"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIA,1000,Tasa,2017,"59,00","22.037,00","2,68"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIA,1000,Tasa,2018,"57,00","22.486,00","2,53"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIA,1000,Tasa,2019,"44,00","22.743,00","1,93"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIA,1000,Tasa,2020,"19,00","14.842,00","1,28"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIA,1000,Tasa,2021,"45,00","27.149,00","1,66"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIP,1000,Tasa,2016,"3,00","838,00","3,58"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIP,1000,Tasa,2017,"0,00","1.659,00","0,00"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIP,1000,Tasa,2018,"2,00","1.418,00","1,41"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIP,1000,Tasa,2019,"3,00","1.832,00","1,64"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIP,1000,Tasa,2020,"0,00","1.717,00","0,00"
Tasa de Incidencia de Infección del Tracto Urinario Asociada a Catéter (ISTU-AC),17,17 - Caldas,00000,TOTAL,Total,UCIP,1000,Tasa,2021,"0,00","2.117,00","0,00"

