ExecutionTime
4/7/2023 9:36:01 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,201706,"303,00","21.451,00","1,41"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,201712,"278,00","19.088,00","1,46"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,201806,"228,00","18.934,00","1,20"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,201812,"291,00","21.177,00","1,37"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,201906,"326,00","25.866,00","1,26"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,201912,"366,00","27.297,00","1,34"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,202006,"323,00","21.312,00","1,52"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,202012,"172,00","14.429,00","1,19"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,202106,"202,00","15.880,00","1,27"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,202112,"197,00","16.827,00","1,17"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,27,27 - Chocó,00000,TOTAL,Total,N/A,100,Porcentaje,202206,"140,00","13.089,00","1,07"

