ExecutionTime
4/7/2023 9:36:11 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"12,00","4.079,00","2,94"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"13,00","3.729,00","3,49"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"46,00","5.712,00","8,05"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"76,00","7.183,00","10,58"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"57,00","6.573,00","8,67"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"68,00","7.079,00","9,61"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"41,00","5.457,00","7,51"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"14,00","3.587,00","3,90"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"18,00","3.203,00","5,62"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"27,00","4.132,00","6,53"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,27,27 - Chocó,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"25,00","4.654,00","5,37"

