ExecutionTime
4/7/2023 10:58:36 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"29,00","52.344,00","0,06"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"45,00","60.325,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"47,00","43.406,00","0,11"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"56,00","61.752,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"60,00","69.818,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"32,00","66.451,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"15,00","36.049,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"16,00","30.474,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"15,00","14.870,00","0,10"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"35,00","26.974,00","0,13"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"16,00","21.871,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"25,00","20.082,00","0,12"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"34,00","32.380,00","0,11"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"29,00","24.434,00","0,12"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"14,00","11.530,00","0,12"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"27,00","31.094,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"26,00","49.394,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,70,Sucre,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"30,00","37.335,00","0,08"

