ExecutionTime
4/7/2023 10:56:55 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,201706,"2,00","289.434,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,201712,"16,00","328.938,00","0,05"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,201806,"7,00","254.919,00","0,03"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,201812,"3,00","383.849,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,201906,"5,00","353.639,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,201912,"5,00","375.746,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202003,"1,00","212.166,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202006,"2,00","104.004,00","0,02"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202009,"2,00","106.550,00","0,02"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202012,"1,00","165.962,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202103,"1,00","141.348,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202106,"1,00","153.897,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202109,"1,00","271.790,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202112,"1,00","142.378,00","0,01"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202203,"0,00","108.455,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202206,"1,00","291.265,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202209,"0,00","345.080,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,70,Sucre,00000,TOTAL,Total,N/A,1000,Tasa,202212,"1,00","330.873,00","0,00"

