ExecutionTime
4/7/2023 11:02:36 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"5.975,00","16.491,00","362,32"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"1.424,00","14.052,00","101,34"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"119,00","16.226,00","7,33"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"182,00","22.455,00","8,11"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"118,00","18.470,00","6,39"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"109,00","20.925,00","5,21"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"141,00","20.230,00","6,97"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"149,00","17.788,00","8,38"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"143,00","20.222,00","7,07"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"177,00","21.552,00","8,21"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,70,70 - Sucre,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"216,00","16.586,00","13,02"

