ExecutionTime
4/1/2023 10:40:56 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201706,"83,00","160.603,00","0,52"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201712,"120,00","155.884,00","0,77"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201806,"147,00","187.565,00","0,78"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201812,"120,00","391.077,00","0,31"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201906,"165,00","294.976,00","0,56"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201912,"230,00","305.219,00","0,75"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202003,"67,00","214.236,00","0,31"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202006,"54,00","370.295,00","0,15"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202009,"107,00","119.991,00","0,89"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202012,"91,00","384.918,00","0,24"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202103,"107,00","110.636,00","0,97"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202106,"212,00","81.440,00","2,60"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202109,"184,00","154.169,00","1,19"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202112,"171,00","96.805,00","1,77"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202203,"198,00","54.836,00","3,61"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202206,"209,00","164.950,00","1,27"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202209,"250,00","215.047,00","1,16"
Tasa de úlceras por presión.,08,Atlántico,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202212,"189,00","88.744,00","2,13"

