ExecutionTime
4/7/2023 6:31:37 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20170630,"2.822,00","4.224,00","0,67"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20171231,"3.476,00","6.085,00","0,57"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20180630,"4.586,00","4.901,00","0,94"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20181231,"2.662,00","3.219,00","0,83"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20190630,"5.332,00","5.685,00","0,94"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20191231,"6.603,00","5.438,00","1,21"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20200331,"2.680,00","2.351,00","1,14"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20200630,"1.949,00","1.618,00","1,20"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20200930,"1.184,00","1.491,00","0,79"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20201231,"1.333,00","3.279,00","0,41"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20210331,"2.721,00","2.743,00","0,99"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20210630,"1.296,00","1.170,00","1,11"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20210930,"2.384,00","2.956,00","0,81"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20211231,"1.927,00","1.863,00","1,03"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20220331,"2.042,00","2.174,00","0,94"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20220630,"1.979,00","2.120,00","0,93"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20220930,"976,00","1.662,00","0,59"
Tiempo promedio de espera para la asignación de cita de  Medicina General,97,97 - Vaupés,00000,TOTAL,Total,1,Días,20221231,"1.574,00","2.331,00","0,68"

