ExecutionTime
4/6/2023 9:50:56 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20170630,"104.970,00","3.998,00","26,26"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20171231,"88.732,00","7.573,00","11,72"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20180630,"53.742,00","5.108,00","10,52"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20181231,"7.715,00","2.094,00","3,68"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20190630,"36.722,00","4.991,00","7,36"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20191231,"91.237,00","5.171,00","17,64"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20200331,"11.313,00","851,00","13,29"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20200630,"3.691,00","672,00","5,49"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20200930,"10.623,00","2.481,00","4,28"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20201231,"20.373,00","2.925,00","6,97"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20210331,"23.524,00","3.192,00","7,37"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20210630,"1.166,00","342,00","3,41"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20210930,"70.716,00","3.462,00","20,43"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20211231,"38.297,00","3.962,00","9,67"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20220331,"70.872,00","7.432,00","9,54"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20220630,"62.237,00","7.817,00","7,96"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20220930,"113.572,00","10.416,00","10,90"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,50,50 - Meta,00000,TOTAL,Total,1,Días,20221231,"108.708,00","9.406,00","11,56"

