ExecutionTime
4/7/2023 11:10:32 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20170630,"808,00","132.711,00","0,61"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20171231,"1.405,00","156.951,00","0,90"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20180630,"993,00","127.545,00","0,78"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20181231,"2.654,00","159.376,00","1,67"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20190630,"1.624,00","178.412,00","0,91"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20191231,"2.112,00","169.159,00","1,25"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20200331,"1.181,00","76.204,00","1,55"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20200630,"375,00","39.296,00","0,95"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20200930,"495,00","61.204,00","0,81"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20201231,"835,00","80.632,00","1,04"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20210331,"811,00","75.968,00","1,07"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20210630,"1.145,00","81.066,00","1,41"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20210930,"975,00","96.296,00","1,01"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20211231,"1.026,00","114.099,00","0,90"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20220331,"835,00","110.451,00","0,76"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20220630,"951,00","120.612,00","0,79"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20220930,"672,00","114.872,00","0,58"
Proporción de cancelación de cirugía,76,76 - Valle del Cauca,00000,TOTAL,Total,N/A,100,Porcentaje,20221231,"659,00","113.571,00","0,58"

