ExecutionTime
4/7/2023 11:07:06 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIA,1000,Tasa,2016,"149,00","37.900,00","3,93"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIA,1000,Tasa,2017,"164,00","74.358,00","2,21"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIA,1000,Tasa,2018,"113,00","75.758,00","1,49"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIA,1000,Tasa,2019,"137,00","70.028,00","1,96"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIA,1000,Tasa,2020,"210,00","92.686,00","2,27"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIA,1000,Tasa,2021,"593,00","137.665,00","4,31"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIN,1000,Tasa,2016,"20,00","6.220,00","3,22"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIN,1000,Tasa,2017,"16,00","11.929,00","1,34"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIN,1000,Tasa,2018,"6,00","10.876,00","0,55"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIN,1000,Tasa,2019,"33,00","9.339,00","3,53"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIN,1000,Tasa,2020,"31,00","7.741,00","4,00"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIN,1000,Tasa,2021,"30,00","9.230,00","3,25"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIP,1000,Tasa,2016,"2,00","4.406,00","0,45"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIP,1000,Tasa,2017,"22,00","10.532,00","2,09"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIP,1000,Tasa,2018,"27,00","10.551,00","2,56"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIP,1000,Tasa,2019,"18,00","9.990,00","1,80"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIP,1000,Tasa,2020,"39,00","7.272,00","5,36"
Tasa de Incidencia de Neumonía Asociada a Ventilador Mecánico (NAV),76,76 - Valle del Cauca,00000,TOTAL,Total,UCIP,1000,Tasa,2021,"16,00","7.229,00","2,21"

