ExecutionTime
4/4/2023 5:49:13 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,201606,"610,00","5.844,00","10,44"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,201612,"225,00","5.683,00","3,96"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,201706,"379,00","6.183,00","6,13"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,201712,"489,00","6.005,00","8,14"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,201806,"674,00","5.993,00","11,25"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,201812,"0,00","6.453,00","0,00"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,201906,"0,00","5.835,00","0,00"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,201912,"0,00","5.741,00","0,00"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,202006,"0,00","5.560,00","0,00"
Proporción de gestantes con valoración por odontología,50,50 - Meta,00000,TOTAL,Total,100,Porcentaje,202012,"1.784,00","5.982,00","29,82"

