ExecutionTime
4/6/2023 10:02:53 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20170630,"10.484,00","761,00","13,78"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20171231,"19.965,00","1.369,00","14,58"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20180630,"47.222,00","2.246,00","21,02"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20181231,"32.556,00","2.039,00","15,97"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20190630,"19.606,00","1.790,00","10,95"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20191231,"19.283,00","2.090,00","9,23"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20200331,"7.987,00","912,00","8,76"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20200630,"3.565,00","507,00","7,03"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20200930,"9.546,00","895,00","10,67"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20201231,"6.074,00","779,00","7,80"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20210331,"6.585,00","949,00","6,94"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20210630,"9.526,00","1.051,00","9,06"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20210930,"11.274,00","1.098,00","10,27"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20211231,"16.766,00","1.341,00","12,50"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20220331,"10.880,00","980,00","11,10"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20220630,"23.132,00","1.479,00","15,64"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20220930,"29.199,00","1.570,00","18,60"
Tiempo promedio de espera para la realización de Cirugía de Cataratas,54,54 - Norte de Santander,00000,TOTAL,Total,1,Días ,20221231,"30.823,00","1.712,00","18,00"

