ExecutionTime
4/4/2023 9:11:47 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,201606,"44.476,00","105.102,00","42,32"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,201612,"42.153,00","106.572,00","39,55"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,201706,"54.677,00","144.833,00","37,75"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,201712,"49.027,00","146.333,00","33,50"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,201806,"67.459,00","157.306,00","42,88"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,201812,"61.634,00","159.024,00","38,76"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,201906,"89.022,00","158.651,00","56,11"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,201912,"85.273,00","159.848,00","53,35"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,202006,"76.527,00","160.820,00","47,59"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,66 - Risaralda,00000,TOTAL,Total,100,Porcentaje,202012,"83.216,00","170.132,00","48,91"

