ExecutionTime
4/7/2023 9:49:17 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,201706,"0,00","76,00","0,00"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,201712,"0,00","793,00","0,00"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,201806,"4,00","1.249,00","3,20"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,201812,"2,00","1.409,00","1,42"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,201906,"10,00","656,00","15,24"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,201912,"5,00","741,00","6,75"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202003,"0,00","106,00","0,00"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202006,"8,00","322,00","24,84"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202009,"0,00","162,00","0,00"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202012,"6,00","76,00","78,95"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202103,"0,00","29,00","0,00"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202106,"6,00","1.065,00","5,63"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202109,"0,00","2.028,00","0,00"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202112,"3,00","289,00","10,38"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202203,"0,00","10,00","0,00"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202206,"13,00","2.934,00","4,43"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202209,"0,00","3.789,00","0,00"
Tasa de caída de pacientes en el servicio de hospitalización,95,Guaviare,00000,TOTAL,Total,N/A,1000,Tasa,202212,"2,00","2.384,00","0,84"

