ExecutionTime
4/7/2023 9:50:55 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20170630,"141,00","2.448,00","5,76"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20171231,"63,00","1.740,00","3,62"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20180630,"43,00","1.531,00","2,81"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20181231,"75,00","1.968,00","3,81"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20190630,"62,00","2.903,00","2,14"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20191231,"45,00","3.918,00","1,15"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20200630,"72,00","2.093,00","3,44"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20201231,"27,00","1.890,00","1,43"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20210630,"118,00","2.269,00","5,20"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20211231,"100,00","3.085,00","3,24"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20220630,"40,00","3.517,00","1,14"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20220930,"0,00","1,00","0,00"
Proporción de cancelación de cirugía,95,95 - Guaviare,00000,TOTAL,Total,N/A,100,Porcentaje,20221231,"33,00","4.037,00","0,82"

