ExecutionTime
4/1/2023 10:24:49 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,201606,"18,00","556,00","3,24"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,201612,"33,00","972,00","3,40"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,201706,"19,00","600,00","3,17"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,201712,"29,00","1.049,00","2,76"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,201806,"25,00","1.344,00","1,86"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,201812,"45,00","1.947,00","2,31"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,201906,"31,00","1.635,00","1,90"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,201912,"45,00","2.606,00","1,73"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,202006,"6,00","940,00","0,64"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,202012,"3,00","436,00","0,69"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,202106,"14,00","1.453,00","0,96"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,202112,"19,00","1.157,00","1,64"
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,08,08 - Atlántico,00000,TOTAL,Total,100,Porcentaje,202206,"25,00","1.811,00","1,38"

