ExecutionTime
4/6/2023 10:28:29 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20170630,"90.539,00","10.380,00","8,72"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20171231,"63.360,00","8.130,00","7,79"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20180630,"110.848,00","14.582,00","7,60"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20181231,"89.677,00","15.175,00","5,91"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20190630,"78.212,00","15.025,00","5,21"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20191231,"137.563,00","16.522,00","8,33"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20200331,"57.283,00","7.924,00","7,23"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20200630,"51.662,00","9.102,00","5,68"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20200930,"34.589,00","6.515,00","5,31"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20201231,"64.485,00","9.597,00","6,72"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20210331,"68.475,00","9.827,00","6,97"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20210630,"40.506,00","7.515,00","5,39"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20210930,"26.628,00","5.851,00","4,55"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20211231,"31.477,00","7.492,00","4,20"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20220331,"39.973,00","8.875,00","4,50"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20220630,"51.008,00","7.958,00","6,41"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20220930,"61.859,00","7.663,00","8,07"
Tiempo promedio de espera para la asignación de cita de  Obstetricia,68,68 - Santander,00000,TOTAL,Total,1,Días,20221231,"43.448,00","4.786,00","9,08"

