ExecutionTime
4/6/2023 10:27:56 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20170630,"861.992,00","186.931,00","4,61"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20171231,"497.980,00","162.000,00","3,07"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20180630,"670.459,00","181.249,00","3,70"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20181231,"850.059,00","237.064,00","3,59"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20190630,"594.987,00","225.656,00","2,64"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20191231,"434.056,00","178.839,00","2,43"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20200331,"413.402,00","125.928,00","3,28"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20200630,"58.076,00","50.128,00","1,16"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20200930,"90.507,00","93.607,00","0,97"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20201231,"175.540,00","91.121,00","1,93"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20210331,"460.951,00","96.172,00","4,79"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20210630,"450.543,00","113.133,00","3,98"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20210930,"424.985,00","114.436,00","3,71"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20211231,"315.182,00","106.227,00","2,97"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20220331,"329.297,00","107.038,00","3,08"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20220630,"406.985,00","105.160,00","3,87"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20220930,"478.452,00","114.143,00","4,19"
Tiempo promedio de espera para la asignación de cita de  Odontología General,68,68 - Santander,00000,TOTAL,Total,1,Días,20221231,"323.150,00","96.246,00","3,36"

