ExecutionTime
4/2/2023 10:59:24 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201606,"1.098,00","13.696,00","8,02"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201612,"1.079,00","13.835,00","7,80"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201706,"2.111,00","21.424,00","9,85"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201712,"2.013,00","21.690,00","9,28"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201806,"3.874,00","25.939,00","14,94"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201812,"3.779,00","26.344,00","14,34"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201906,"5.742,00","26.108,00","21,99"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,201912,"5.622,00","26.567,00","21,16"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,202006,"5.169,00","27.181,00","19,02"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,27,27 - Chocó,00000,TOTAL,Total,100,Porcentaje,202012,"5.695,00","28.421,00","20,04"

