ExecutionTime
4/6/2023 10:34:03 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20170630,"173.874,00","45.782,00","3,80"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20171231,"60.323,00","45.195,00","1,33"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20180630,"108.943,00","64.919,00","1,68"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20181231,"80.635,00","72.057,00","1,12"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20190630,"69.340,00","61.979,00","1,12"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20191231,"57.258,00","42.439,00","1,35"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20200331,"34.219,00","21.095,00","1,62"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20200630,"7.711,00","8.701,00","0,89"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20200930,"10.832,00","8.984,00","1,21"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20201231,"37.475,00","14.984,00","2,50"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20210331,"30.490,00","19.148,00","1,59"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20210630,"16.232,00","18.770,00","0,86"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20210930,"46.554,00","24.923,00","1,87"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20211231,"43.984,00","19.851,00","2,22"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20220331,"80.669,00","39.435,00","2,05"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20220630,"88.622,00","42.580,00","2,08"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20220930,"132.691,00","40.306,00","3,29"
Tiempo promedio de espera para la asignación de cita de  Odontología General,70,70 - Sucre,00000,TOTAL,Total,1,Días,20221231,"49.009,00","33.278,00","1,47"

