ExecutionTime
4/7/2023 9:44:32 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"292,00","22.910,00","12,75"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"338,00","31.120,00","10,86"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"598,00","45.574,00","13,12"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"545,00","44.661,00","12,20"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"739,00","50.276,00","14,70"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"521,00","42.691,00","12,20"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"365,00","37.499,00","9,73"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"403,00","40.155,00","10,04"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"549,00","47.426,00","11,58"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"599,00","50.676,00","11,82"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,25,25 - Cundinamarca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"547,00","63.213,00","8,65"

