ExecutionTime
4/2/2023 10:31:18 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"75,00","7.014,00","10,69"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"99,00","11.540,00","8,58"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"211,00","18.898,00","11,17"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"195,00","20.695,00","9,42"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"348,00","25.975,00","13,40"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"405,00","25.009,00","16,19"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"380,00","24.010,00","15,83"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"226,00","17.991,00","12,56"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"286,00","22.611,00","12,65"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"383,00","26.166,00","14,64"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,19,19 - Cauca,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"196,00","20.215,00","9,70"

