ExecutionTime
4/1/2023 5:48:51 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,201706,"1.243,00","94.972,00","1,31"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,201712,"1.226,00","120.925,00","1,01"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,201806,"1.031,00","103.330,00","1,00"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,201812,"1.125,00","106.941,00","1,05"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,201906,"1.075,00","107.039,00","1,00"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,201912,"1.076,00","103.811,00","1,04"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,202006,"1.310,00","70.645,00","1,85"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,202012,"1.161,00","50.265,00","2,31"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,202106,"1.253,00","79.075,00","1,58"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,202112,"880,00","70.367,00","1,25"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,13,13 - Bolívar,00000,TOTAL,Total,N/A,100,Porcentaje,202206,"759,00","61.385,00","1,24"

