ExecutionTime
4/7/2023 10:11:25 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,201706,"4,00","14.870,00","0,27"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,201712,"6,00","12.000,00","0,50"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,201806,"4,00","16.077,00","0,25"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,201812,"4,00","16.772,00","0,24"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,201906,"3,00","19.858,00","0,15"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,201912,"9,00","21.064,00","0,43"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202003,"2,00","12.339,00","0,16"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202006,"4,00","10.124,00","0,40"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202009,"1,00","7.483,00","0,13"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202012,"0,00","6.033,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202103,"3,00","4.332,00","0,69"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202106,"0,00","7.439,00","0,00"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202109,"1,00","9.094,00","0,11"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202112,"2,00","6.269,00","0,32"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202203,"6,00","1.908,00","3,14"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202206,"4,00","3.363,00","1,19"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202209,"2,00","6.285,00","0,32"
Tasa de caída de pacientes en el servicio de urgencias,86,Putumayo,00000,TOTAL,Total,N/A,1000,Tasa,202212,"0,00","4.129,00","0,00"

