ExecutionTime
4/7/2023 10:12:39 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"5,00","14.870,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"5,00","12.000,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"7,00","3.750,00","0,19"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"4,00","15.350,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"4,00","22.332,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"11,00","21.064,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"5,00","12.339,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"2,00","10.124,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"2,00","7.483,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"1,00","6.033,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"3,00","4.332,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"3,00","7.439,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"1,00","9.094,00","0,01"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"1,00","6.269,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"2,00","1.908,00","0,10"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"1,00","3.363,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"1,00","5.997,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,86,Putumayo,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"2,00","4.129,00","0,05"

