ExecutionTime
4/7/2023 10:13:27 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"35,00","2.656,00","13,18"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"45,00","3.705,00","12,15"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"41,00","3.319,00","12,35"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"37,00","4.287,00","8,63"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"92,00","7.467,00","12,32"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"103,00","7.874,00","13,08"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"151,00","8.270,00","18,26"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"74,00","6.944,00","10,66"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"151,00","11.657,00","12,95"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"133,00","8.565,00","15,53"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,86,86 - Putumayo,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"39,00","3.012,00","12,95"

