ExecutionTime
4/1/2023 11:03:03 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,201606,"1.386,00","3.661,00","37,86"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,201612,"1.733,00","3.815,00","45,43"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,201706,"2.175,00","3.884,00","56,00"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,201712,"2.056,00","4.054,00","50,72"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,201806,"2.179,00","3.893,00","55,97"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,201812,"2.455,00","3.748,00","65,50"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,201906,"2.825,00","3.433,00","82,29"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,201912,"2.582,00","3.435,00","75,17"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,202006,"2.249,00","3.136,00","71,72"
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,17,17 - Caldas,00000,TOTAL,Total,100,Porcentaje,202012,"2.173,00","3.405,00","63,82"

