ExecutionTime
4/7/2023 9:53:06 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"42,00","18.807,00","0,22"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"57,00","24.787,00","0,23"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"59,00","27.598,00","0,21"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"61,00","43.917,00","0,14"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"39,00","61.485,00","0,06"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"47,00","55.666,00","0,08"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"43,00","33.204,00","0,13"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"41,00","46.650,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"49,00","25.306,00","0,19"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"25,00","176.166,00","0,01"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"47,00","25.246,00","0,19"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"39,00","27.745,00","0,14"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"40,00","36.420,00","0,11"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"26,00","38.674,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"60,00","37.477,00","0,16"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"44,00","33.975,00","0,13"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"48,00","26.157,00","0,18"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,41,Huila,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"62,00","16.410,00","0,38"

