ExecutionTime
4/7/2023 11:20:43 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"272,00","307.389,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"210,00","311.529,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"211,00","296.291,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"203,00","314.038,00","0,06"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"170,00","344.467,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"196,00","288.244,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"148,00","187.547,00","0,08"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"70,00","82.941,00","0,08"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"62,00","77.679,00","0,08"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"53,00","96.327,00","0,06"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"75,00","65.802,00","0,11"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"96,00","65.191,00","0,15"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"154,00","112.514,00","0,14"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"153,00","100.747,00","0,15"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"127,00","67.594,00","0,19"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"104,00","110.123,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"114,00","111.560,00","0,10"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,11,"Bogotá, D.C.",00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"81,00","94.987,00","0,09"

