ExecutionTime
4/6/2023 9:18:48 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20170630,"67,00","186,00","0,36"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20171231,"18.529,00","1.939,00","9,56"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20180630,"8.986,00","1.293,00","6,95"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20181231,"3.417,00","2.032,00","1,68"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20190630,"18.882,00","3.205,00","5,89"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20191231,"31.376,00","4.457,00","7,04"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20200331,"2.561,00","695,00","3,68"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20200630,"1.388,00","863,00","1,61"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20200930,"252,00","359,00","0,70"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20201231,"3.607,00","1.359,00","2,65"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20210331,"1.439,00","646,00","2,23"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20210630,"2.864,00","1.482,00","1,93"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20210930,"3.026,00","619,00","4,89"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20211231,"4.243,00","2.044,00","2,08"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20220331,"3.257,00","1.056,00","3,08"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20220630,"3.676,00","1.324,00","2,78"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20220930,"6.489,00","1.852,00","3,50"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,27,27 - Chocó,00000,TOTAL,Total,1,Días,20221231,"4.199,00","1.459,00","2,88"

