ExecutionTime
4/5/2023 9:59:58 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201406,"6,00","45.753,00","0,01"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201412,"7,00","38.185,00","0,02"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201506,"2,00","39.759,00","0,01"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201512,"4,00","20.414,00","0,02"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201606,"0,00","28.783,00","0,00"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201612,"3,00","21.523,00","0,01"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201706,"2,00","25.008,00","0,01"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201712,"3,00","29.033,00","0,01"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201806,"1,00","36.731,00","0,00"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201812,"0,00","28.059,00","0,00"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201906,"3,00","45.787,00","0,01"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,201912,"8,00","35.428,00","0,02"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,202006,"5,00","25.357,00","0,02"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,202012,"2,00","9.327,00","0,02"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,202106,"2,00","10.432,00","0,02"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),11,"11 - Bogotá, D.C.",00000,TOTAL,Total,100,Porcentaje,202112,"1,00","20.395,00","0,00"

