ExecutionTime
4/4/2023 5:29:48 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201406,"1,00","2.761,00","0,04"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201412,"3,00","5.291,00","0,06"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201506,"0,00","4.122,00","0,00"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201512,"1,00","3.547,00","0,03"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201606,"6,00","2.924,00","0,21"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201612,"13,00","3.573,00","0,36"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201706,"5,00","2.785,00","0,18"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201712,"5,00","4.261,00","0,12"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201806,"6,00","13.560,00","0,04"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201812,"22,00","7.357,00","0,30"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201906,"26,00","8.017,00","0,32"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,201912,"27,00","7.799,00","0,35"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202006,"12,00","3.389,00","0,35"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202012,"9,00","3.523,00","0,26"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202106,"11,00","2.379,00","0,46"
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),44,44 - La Guajira,00000,TOTAL,Total,100,Porcentaje,202112,"14,00","4.253,00","0,33"

