ExecutionTime
4/7/2023 11:03:44 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,201706,"13,00","454.263,00","0,03"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,201712,"11,00","467.206,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,201806,"9,00","430.449,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,201812,"12,00","517.898,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,201906,"15,00","757.703,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,201912,"9,00","802.670,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202003,"5,00","526.803,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202006,"1,00","376.713,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202009,"6,00","384.399,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202012,"1,00","399.780,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202103,"5,00","280.622,00","0,02"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202106,"12,00","380.830,00","0,03"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202109,"2,00","567.800,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202112,"12,00","347.275,00","0,03"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202203,"1,00","209.404,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202206,"2,00","409.946,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202209,"6,00","455.793,00","0,01"
Tasa de caída de pacientes en el servicio de consulta externa,73,Tolima,00000,TOTAL,Total,N/A,1000,Tasa,202212,"3,00","444.883,00","0,01"

