ExecutionTime
4/7/2023 11:04:03 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"77,00","7.560,00","1,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"96,00","10.160,00","0,94"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"116,00","13.718,00","0,85"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"88,00","25.268,00","0,35"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"76,00","22.766,00","0,33"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"224,00","23.485,00","0,95"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"69,00","16.310,00","0,42"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"39,00","25.195,00","0,15"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"36,00","8.802,00","0,41"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"50,00","22.057,00","0,23"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"36,00","4.524,00","0,80"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"49,00","7.359,00","0,67"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"36,00","12.989,00","0,28"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"35,00","9.541,00","0,37"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"38,00","6.135,00","0,62"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"52,00","13.266,00","0,39"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"39,00","15.473,00","0,25"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,73,Tolima,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"49,00","9.075,00","0,54"

