ExecutionTime
4/2/2023 10:12:51 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20170630,"172.335,00","18.521,00","9,30"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20171231,"78.845,00","9.986,00","7,90"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20180630,"146.987,00","13.661,00","10,76"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20181231,"122.423,00","13.231,00","9,25"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20190630,"23.096,00","5.288,00","4,37"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20191231,"38.674,00","5.906,00","6,55"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20200331,"17.322,00","2.159,00","8,02"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20200630,"3.663,00","1.063,00","3,45"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20200930,"4.153,00","1.480,00","2,81"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20201231,"21.315,00","3.171,00","6,72"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20210331,"20.950,00","3.949,00","5,31"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20210630,"20.187,00","4.262,00","4,74"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20210930,"12.344,00","3.437,00","3,59"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20211231,"17.760,00","3.280,00","5,41"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20220331,"22.977,00","3.863,00","5,95"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20220630,"17.297,00","3.259,00","5,31"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20220930,"23.056,00","4.059,00","5,68"
Tiempo promedio de espera para la asignación de cita de  Pediatría ,85,85 - Casanare,00000,TOTAL,Total,1,Días,20221231,"16.128,00","3.017,00","5,35"

