ExecutionTime
4/7/2023 11:14:07 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20170630,"0,00","341,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20171231,"0,00","336,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20180630,"0,00","160,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20181231,"0,00","180,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20190630,"0,00","165,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20191231,"0,00","187,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20200331,"0,00","46,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20200630,"0,00","29,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20200930,"0,00","41,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20201231,"0,00","184,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20210331,"0,00","166,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20210630,"0,00","133,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20210930,"0,00","276,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20211231,"0,00","253,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20220331,"0,00","206,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20220630,"0,00","337,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20220930,"0,00","250,00","0,00"
Proporción de cancelación de cirugía,97,97 - Vaupés,00000,TOTAL,Total,N/A,100,Porcentaje,20221231,"0,00","230,00","0,00"

