ExecutionTime
4/1/2023 6:03:13 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"18,00","43.802,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"27,00","36.954,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"30,00","34.743,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"35,00","35.090,00","0,10"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"34,00","41.858,00","0,08"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"48,00","31.284,00","0,15"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"15,00","26.189,00","0,06"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"11,00","14.782,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"23,00","10.241,00","0,22"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"10,00","13.393,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"10,00","6.604,00","0,15"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"31,00","9.490,00","0,33"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"28,00","13.843,00","0,20"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"15,00","13.725,00","0,11"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"31,00","8.230,00","0,38"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"16,00","13.801,00","0,12"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"31,00","17.923,00","0,17"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,15,Boyacá,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"12,00","14.160,00","0,08"

