ExecutionTime
4/7/2023 10:02:30 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201706,"61,00","19.360,00","3,15"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201712,"50,00","33.423,00","1,50"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201806,"40,00","64.571,00","0,62"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201812,"69,00","107.742,00","0,64"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201906,"127,00","91.550,00","1,39"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,201912,"124,00","100.109,00","1,24"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202003,"45,00","110.102,00","0,41"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202006,"39,00","140.690,00","0,28"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202009,"39,00","66.825,00","0,58"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202012,"35,00","68.441,00","0,51"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202103,"85,00","44.057,00","1,93"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202106,"114,00","25.882,00","4,40"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202109,"93,00","48.982,00","1,90"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202112,"55,00","38.522,00","1,43"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202203,"113,00","13.872,00","8,15"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202206,"61,00","63.640,00","0,96"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202209,"90,00","62.709,00","1,44"
Tasa de úlceras por presión.,50,Meta,00000,TOTAL,Total,N/A,1000,Por 1000 días paciente,202212,"90,00","27.755,00","3,24"

