ExecutionTime
4/7/2023 9:47:33 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"0,00","10,00","0,00"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"0,00","34,00","0,00"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"0,00","49,00","0,00"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"1,00","36,00","27,78"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"1,00","351,00","2,85"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"3,00","777,00","3,86"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"0,00","498,00","0,00"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"1,00","483,00","2,07"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"2,00","627,00","3,19"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"3,00","623,00","4,82"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,94,94 - Guainía,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"8,00","657,00","12,18"

