ExecutionTime
4/7/2023 9:46:36 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,201706,"0,00","242,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,201712,"0,00","115,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,201806,"0,00","24,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,201812,"0,00","107,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,201906,"0,00","7.337,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,201912,"0,00","9.139,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202003,"0,00","3.493,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202006,"0,00","2.887,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202009,"0,00","1.422,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202012,"0,00","1.629,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202103,"0,00","2.532,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202106,"0,00","5,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202109,"0,00","4.781,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202112,"0,00","5.917,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202203,"0,00","3.156,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202206,"0,00","2.811,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202209,"0,00","4.606,00","0,00"
Tasa de caída de pacientes en el servicio de Apoyo Diagnóstico y Complementación Terapéutica.,94,Guainía,00000,TOTAL,Total,N/A,1000,Tasa,202212,"0,00","4.238,00","0,00"

