ExecutionTime
4/7/2023 9:56:31 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"25,00","40.644,00","0,06"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"23,00","55.105,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"15,00","38.671,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"14,00","54.681,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"22,00","72.337,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"12,00","73.963,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"8,00","40.662,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"7,00","20.609,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"7,00","22.796,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"5,00","19.898,00","0,03"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"11,00","23.385,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"13,00","17.648,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"13,00","31.972,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"7,00","35.532,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"18,00","18.460,00","0,10"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"11,00","46.419,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"20,00","49.232,00","0,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,44,La Guajira,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"17,00","27.449,00","0,06"

