ExecutionTime
4/4/2023 10:10:59 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,201606,"13,00","1.282,00","1,01"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,201612,"11,00","1.306,00","0,84"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,201706,"18,00","1.941,00","0,93"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,201712,"16,00","2.004,00","0,80"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,201806,"31,00","2.522,00","1,23"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,201812,"24,00","2.551,00","0,94"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,201906,"55,00","2.700,00","2,04"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,201912,"47,00","2.756,00","1,71"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,202006,"43,00","2.850,00","1,51"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,97,97 - Vaupés,00000,TOTAL,Total,100,Porcentaje,202012,"50,00","2.940,00","1,70"

