ExecutionTime
4/4/2023 9:42:17 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,201606,"65.064,00","194.648,00","33,43"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,201612,"61.357,00","198.404,00","30,93"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,201706,"81.717,00","254.165,00","32,15"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,201712,"72.282,00","258.961,00","27,91"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,201806,"98.029,00","320.872,00","30,55"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,201812,"92.944,00","327.094,00","28,42"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,201906,"135.296,00","301.973,00","44,80"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,201912,"128.204,00","307.175,00","41,74"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,202006,"115.881,00","311.936,00","37,15"
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,68,68 - Santander,00000,TOTAL,Total,100,Porcentaje,202012,"118.149,00","311.239,00","37,96"

