ExecutionTime
4/4/2023 8:41:03 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,201606,"83.540,00","152.634,00","54,73"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,201612,"79.051,00","153.194,00","51,60"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,201706,"96.471,00","200.792,00","48,05"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,201712,"92.226,00","200.417,00","46,02"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,201806,"115.756,00","226.143,00","51,19"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,201906,"137.316,00","210.711,00","65,17"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,201912,"133.225,00","210.756,00","63,21"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,202006,"125.572,00","212.928,00","58,97"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,63 - Quindio,00000,TOTAL,Total,100,Porcentaje,202012,"136.694,00","236.196,00","57,87"

