ExecutionTime
4/2/2023 10:42:36 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox11
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20170630,"19.676,00","3.143,00","6,26"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20171231,"14.494,00","5.650,00","2,57"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20180630,"11.091,00","1.848,00","6,00"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20181231,"19.502,00","3.326,00","5,86"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20190630,"26.210,00","4.589,00","5,71"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20191231,"67.132,00","13.415,00","5,00"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20200331,"38.430,00","6.102,00","6,30"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20200630,"5.816,00","1.795,00","3,24"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20200930,"3.875,00","1.506,00","2,57"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20201231,"6.293,00","2.694,00","2,34"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20210331,"7.579,00","2.304,00","3,29"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20210630,"6.081,00","3.093,00","1,97"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20210930,"21.208,00","3.836,00","5,53"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20211231,"10.118,00","3.898,00","2,60"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20220331,"22.874,00","4.996,00","4,58"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20220630,"25.028,00","5.011,00","4,99"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20220930,"26.889,00","4.713,00","5,71"
Tiempo promedio de espera para la toma de Resonancia Magnética Nuclear,20,20 - Cesar,00000,TOTAL,Total,1,Días,20221231,"34.269,00","5.203,00","6,59"

