ExecutionTime
4/7/2023 10:28:45 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"45,00","3.973,00","11,33"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"207,00","12.336,00","16,78"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"573,00","21.686,00","26,42"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"570,00","26.221,00","21,74"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"469,00","23.014,00","20,38"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"514,00","22.923,00","22,42"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"413,00","19.834,00","20,82"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"361,00","18.384,00","19,64"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"425,00","19.079,00","22,28"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"493,00","20.593,00","23,94"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,66,66 - Risaralda,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"188,00","11.383,00","16,52"

