ExecutionTime
4/4/2023 9:55:08 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,201606,"110.281,00","208.792,00","52,82"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,201612,"105.916,00","208.360,00","50,83"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,201706,"125.036,00","272.345,00","45,91"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,201712,"121.011,00","275.446,00","43,93"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,201806,"142.247,00","315.662,00","45,06"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,201906,"163.439,00","334.208,00","48,90"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,201912,"160.449,00","335.884,00","47,77"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,202006,"152.247,00","339.176,00","44,89"
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,70,70 - Sucre,00000,TOTAL,Total,100,Porcentaje,202012,"150.274,00","342.897,00","43,82"

