ExecutionTime
4/2/2023 10:17:42 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201706,"36,00","4.391,00","8,20"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201712,"39,00","4.466,00","8,73"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201806,"88,00","7.851,00","11,21"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201812,"48,00","5.473,00","8,77"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201906,"71,00","11.558,00","6,14"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,201912,"85,00","9.609,00","8,85"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202006,"45,00","4.616,00","9,75"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202012,"48,00","5.027,00","9,55"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202106,"64,00","3.976,00","16,10"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202112,"94,00","6.379,00","14,74"
Tasa de reingreso de pacientes hospitalizados en menos de 15 días,85,85 - Casanare,00000,TOTAL,Total,N/A,1000,Por 1000  egresos,202206,"113,00","10.060,00","11,23"

