ExecutionTime
4/2/2023 10:16:32 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"16,00","4.820,00","0,33"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"20,00","3.136,00","0,64"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"16,00","5.843,00","0,27"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"3,00","4.072,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"2,00","8.718,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"6,00","8.168,00","0,07"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"9,00","2.852,00","0,32"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"12,00","4.498,00","0,27"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"12,00","3.273,00","0,37"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"20,00","1.753,00","1,14"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"13,00","1.254,00","1,04"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"10,00","1.531,00","0,65"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"17,00","3.726,00","0,46"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"12,00","2.708,00","0,44"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"15,00","5.673,00","0,26"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"6,00","6.538,00","0,09"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"19,00","3.324,00","0,57"
Proporción de eventos adversos relacionados con la administración de medicamentos en hospitalización,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"6,00","1.880,00","0,32"

