ExecutionTime
4/2/2023 10:16:45 AM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201706,"26,00","4.145,00","0,63"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201712,"25,00","3.289,00","0,76"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201806,"18,00","5.138,00","0,35"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201812,"6,00","3.639,00","0,16"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201906,"2,00","8.623,00","0,02"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),201912,"3,00","5.577,00","0,05"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202003,"9,00","3.669,00","0,25"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202006,"9,00","2.246,00","0,40"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202009,"8,00","1.790,00","0,45"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202012,"7,00","1.324,00","0,53"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202103,"7,00","1.178,00","0,59"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202106,"8,00","1.128,00","0,71"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202109,"21,00","3.105,00","0,68"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202112,"6,00","2.736,00","0,22"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202203,"8,00","2.884,00","0,28"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202206,"6,00","5.494,00","0,11"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202209,"13,00","1.986,00","0,65"
Proporción de eventos adversos relacionados con la administración de medicamentos en urgencias,85,Casanare,00000,TOTAL,Total,N/A,100,Por 100 (%),202212,"5,00","1.561,00","0,32"

