ExecutionTime
4/7/2023 11:16:25 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,201706,"0,00","7.090,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,201712,"0,00","9.586,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,201806,"0,00","6.900,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,201812,"0,00","5.657,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,201906,"0,00","17.470,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,201912,"0,00","17.461,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202003,"0,00","9.199,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202006,"0,00","7.808,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202009,"0,00","4.772,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202012,"0,00","7.255,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202103,"0,00","967,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202106,"0,00","5.307,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202109,"0,00","9.254,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202112,"0,00","2.264,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202203,"0,00","200,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202206,"0,00","10.349,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202209,"0,00","9.648,00","0,00"
Tasa de caída de pacientes en el servicio de consulta externa,99,Vichada,00000,TOTAL,Total,N/A,1000,Tasa,202212,"0,00","9.669,00","0,00"

