ExecutionTime
4/7/2023 11:17:24 PM

Indicador,CodDepto,Departamento,CodMunicipio,Municipio,IPS,UCI,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox6
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,201706,"2,00","211,00","0,95"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,201712,"1,00","439,00","0,23"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,201806,"0,00","297,00","0,00"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,201812,"1,00","208,00","0,48"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,201906,"3,00","380,00","0,79"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,201912,"2,00","353,00","0,57"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,202006,"24,00","1.699,00","1,41"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,202012,"21,00","1.204,00","1,74"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,202106,"21,00","1.106,00","1,90"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,202112,"9,00","874,00","1,03"
Proporción de reingreso de pacientes al servicio de Urgencias en menos de 72 horas.,99,99 - Vichada,00000,TOTAL,Total,N/A,100,Porcentaje,202206,"1,00","248,00","0,40"

